JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456523.59,3.9,,,Vis.,KSZ,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456523.6542,3.5,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456524.069,3.6,,,Vis.,ONOB,,35,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456524.694,3.68,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456524.8632,3.4,,,Vis.,AAX,K,29,35,ATLAS,BSC,,,V,,,,OMI CET,REA,STD,,,,
2456525.47917,3.9,,,Vis.,AJV,,36,41,aavso standard,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456525.63,3.9,,,Vis.,SBEA,,GAMMACETI36,DELTACETI41,1/96,,,,V,,,,OMI CET,BAV,STD,,,,
2456526.615,4.2,,,Vis.,MTON,B,,,39.02,10x50B,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456526.8,3.8,,,Vis.,SHS,,36,41,sa1996,,,,V,,,,omi Cet,AAVSO,STD,,,,
2456527.686,3.65,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456528.1688,3.8,,,Vis.,BJFA,B,35,41,Otero chart,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456528.604,4.0,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456528.6333,3.5,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456528.9,4.1,,,Vis.,MOW,,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456530.1944,3.9,,,Vis.,SSU,,NA,,NA,,,,V,,,,OMI CET,,STD,,,,
2456532.082,3.8,,,Vis.,ONOB,,41,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456533.668,3.74,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456533.81319,3.9,,,Vis.,SHA,,4.1,3.5,12531BFP,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456533.8451,3.6,,,Vis.,AAX,K,35,37,ATLAS,BSC,,,V,,,,OMI CET,REA,STD,,,,
2456534.2639,4.2,,,Vis.,SSU,,NA,,NA,,,,V,,,,OMI CET,,STD,,,,
2456534.61806,4.1,,,Vis.,KHL,,36,41,SA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456534.62,3.9,,,Vis.,KSZ,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456534.8417,3.7,,,Vis.,AAX,K,35,37,ATLAS,BSC,,,V,,,,OMI CET,REA,STD,,,,
2456535.13681,3.8,,,Vis.,BLOA,BL,35,41,12616GU,,,,V,,,,omi Cet,,STD,,,,
2456535.58,4.0,,,Vis.,PPS,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456535.60,4.4,,,Vis.,HDH,,41,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456535.60000,4.3,,,Vis.,ONJ,,41,52,10406JQA,,,,V,,,,OMI CET,,STD,,,,
2456535.614,4.1,,,Vis.,TOO,,,,39.03,Naked Eye,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456535.71181,4.0,,,Vis.,KRB,,35,41,8732AVR,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456536.2243,4.2,,,Vis.,BJFA,,35,41,Otero chart,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456536.4360,4.3,,,Vis.,CSM,,000,,99999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456536.5382,4.0,,,Vis.,LCR,,"""36,38""",41,AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456536.58681,3.9,,,Vis.,TTU,,3.8,4.1,A,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456536.604,4.2,,,Vis.,MTON,,,,39.02,NE,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456536.84489,5.220,0.033,,B,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456536.85063,4.055,0.046,,V,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456536.85386,2.316,0.033,,R,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456536.85706,0.316,0.038,,I,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456537.13889,4.4,,,Vis.,CQS,,35,41,5644cfc,,,,V,,,,OMI CET,,STD,,,,
2456537.50347,3.9,,,Vis.,NAO,U,35,41,12635BFL,"""NE, TAU station""",,,V,,,,OMI CET,AAVSO,STD,,,,
2456537.6257,4.2,,,Vis.,VNL,,41,,SA0196,,,,V,,,,OMI CET,VVS,STD,,,,
2456537.89583,4.5,,,Vis.,CKN,,35,41,12659PL,,,,V,,,,omi Cet,AAVSO,STD,,,,
2456538.059,4.0,,,Vis.,ONOB,,41,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456538.42639,4.0,,,Vis.,NAO,,35,41,12635BFL,"""NE, TAU station""",,,V,,,,OMI CET,AAVSO,STD,,,,
2456538.65,4.1,,,Vis.,SBEA,B,GAMMACETI36,DELTACETI41,1/96,,,,V,,,,OMI CET,BAV,STD,,,,
2456538.655,3.92,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456538.663,4.3,,,Vis.,TOO,,,,39.03,B7X50,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456538.7,4.3,,,Vis.,REP,,41,54,1-1965,,,,V,,,,OMI CET,AJC,STD,,,,
2456539.44,4.0,,,Vis.,BFO,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456539.48,4.3,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456539.587,4.4,,,Vis.,MTON,,,,39.02,NE,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456539.654,4.15,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456539.7,4.5,,,Vis.,GZN,,41,52,12103HL,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456539.8,4.4,,,Vis.,MOW,,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456540.42,4.2,,,Vis.,PPS,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456540.437,4.1,,,Vis.,MZS,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456540.58,4.5,,,Vis.,DRCA,,,,039.03,B50x10,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456540.6,4.3,,,Vis.,REP,,41,54,1-1965,,,,V,,,,OMI CET,AJC,STD,,,,
2456540.650,4.17,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456540.8264,4.1,,,Vis.,PKV,,41,54,10317CIX,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456541.053,4.0,,,Vis.,ONOB,,41,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456541.39,4.4,,,Vis.,KTZ,,41,47,HIP,,,,V,,,,OMI CET,,STD,,,,
2456541.5215,4.4,,,Vis.,LCR,,"""38,41""",54,AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456541.61,4.3,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456541.64,4.2,,,Vis.,SBEA,,DELTACETI41,(HIP11791)53,12636ALK,,,,V,,,,OMI CET,BAV,STD,,,,
2456541.72708,4.4,,,Vis.,MRV,,41,46,3540lnb,4.6 COMP IS XI PSC,,,V,,,,OMI CET,AAVSO,STD,,,,
2456541.9,4.3,,,Vis.,LZT,B,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456542.58,4.4,,,Vis.,KSZ,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456543.38,4.4,,,Vis.,KTZ,,41,47,HIP,,,,V,,,,OMI CET,,STD,,,,
2456543.40000,4.4,,,Vis.,KOS,,4.1,5.3,1115ewq,,,,V,,,,omi Cet,MCSE,STD,,,,
2456543.50,4.4,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456543.642,4.22,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456543.72917,4.5,,,Vis.,KRB,,41,52,8732AVR,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456543.82500,4.4,,,Vis.,MCPA,,41  ,54,10290EMI,,,,V,,,,MIRA,AAVSO,STD,,,,
2456544.1701,4.4,,,Vis.,BJFA,,35,41,Otero chart,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456545.48264,4.6,,,Vis.,AJV,,41,54,aavso standard,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456545.53,4.6,,,Vis.,HDH,,41,54,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456545.6354,4.5,,,Vis.,LCR,,41,"""55,57""",AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456545.812,4.8,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456546.4583,4.4,,,Vis.,KTHA,K,NA,,TYCHO2,,,,V,,,,OMI CET,SAAF,STD,,,,
2456546.812,4.9,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456547.2826,4.1,,,Vis.,SSU,,NA,,NA,,,,V,,,,OMI CET,,STD,,,,
2456548.052,4.2,,,Vis.,ONOB,,41,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456548.76042,4.5,,,Vis.,CKN,,41,53,12659PL,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456548.88889,4.9,,,Vis.,KRB,,41,52,8732AVR,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456549.4757,4.5,,,Vis.,KTHA,K,NA,,TYCHO2,,,,V,,,,OMI CET,SAAF,STD,,,,
2456549.80202,5.609,0.035,,B,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456549.80625,4.362,0.035,,V,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456549.81241,2.406,0.014,,R,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456549.81677,0.367,0.013,,I,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456550.44583,4.2,,,Vis.,OJMA,,4.1,5.3,11350UU,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456550.57,4.4,,,Vis.,BFO,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456550.60,4.6,,,Vis.,KSZ,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456550.626,4.7,,,Vis.,TOO,,,,39.03,B7X50,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456550.7806,4.5,,,Vis.,PKV,,41,53,10317CIX,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456551.6292,4.6,,,Vis.,LCR,,41,"""55,57""",AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456552.646,5.0,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456552.65,4.6,,,Vis.,SBEA,,DELTACETI41,(HIP11791)53,12636ALK,,,,V,,,,OMI CET,BAV,STD,,,,
2456552.6563,4.6,,,Vis.,VNL,,41,54,SA0196,,,,V,,,,OMI CET,VVS,STD,,,,
2456552.66111,4.85,,,Vis.,MDP,BLS,41,52,3168dkn,wide comp range,,,V,,,,omi Cet,RASC,STD,,,,
2456552.8,4.9,,,Vis.,MOW,,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456553.13542,4.8,,,Vis.,CQS,,54,58,12664GD,,,,V,,,,OMI CET,,STD,,,,
2456553.14722,4.9,,,Vis.,BLOA,,41,54,12665AXF,,,,V,,,,OMI CET,,STD,,,,
2456553.2674,5.0,,,Vis.,BJFA,,35,41,Otero chart,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456553.3229,4.8,,,Vis.,SSU,,NA,,NA,,,,V,,,,OMI CET,,STD,,,,
2456553.45833,4.8,,,Vis.,AJV,,41,54,aavso standard,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456555.031,4.5,,,Vis.,ONOB,,41,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456556.7,4.8,,,Vis.,VED,,NA,,NA,,,,V,,,,OMI CET,AFOEV,STD,,,,
2456557.085,4.6,,,Vis.,ONOB,,51,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456557.4688,5.1,,,Vis.,LCR,,41,"""55,57""",AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456558.602,4.66,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456558.65625,4.9,,,Vis.,MDP,BZ,52,41,3168dkn,moon very close,,,V,,,,OMI CET,RASC,STD,,,,
2456558.7549,4.9,,,Vis.,PKV,,41,53,10317CIX,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456558.9,5.1,,,Vis.,LZT,B,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456559.4479,4.7,,,Vis.,KTHA,K,NA,,TYCHO2,,,,V,,,,OMI CET,SAAF,STD,,,,
2456559.45486,4.8,,,Vis.,GDIA,B,41,54,1/96,7x50 binoculars.,,,V,,,,OMI CET,,STD,,,,
2456559.5,4.9,,,Vis.,REP,B,41,54,1-1965,,,,V,,,,OMI CET,AJC,STD,,,,
2456559.597,4.74,,,TG,BOA,,NA,,,,0,,V,,,,OMI CET,AFOEV,STD,,,,
2456559.72361,4.9,,,Vis.,MDP,B,41,52,3168dkn,moon not as close as last night,,,V,,,,OMI CET,RASC,STD,,,,
2456560.67361,4.9,,,Vis.,MRV,,46,54,3540lnb," 	4.6 COMP IS XI PSC ",,,V,,,,OMI CET,AAVSO,STD,,,,
2456561.38889,4.7,,,Vis.,OJMA,,4.1,5.2,11350UU,,,,V,,,,MIRA,AAVSO,STD,,,,
2456561.40,4.9,,,Vis.,PPS,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456561.66736,4.95,,,Vis.,MDP,BU,52,41,3168dkn,moon up,,,V,,,,OMI CET,RASC,STD,,,,
2456561.74861,5.0,,,Vis.,CKN,,41,54,12693CEU,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456562.0243,5.0,,,Vis.,SSU,,NA,,NA,,,,V,,,,OMI CET,,STD,,,,
2456562.642,5.1,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456562.67986,5.0,,,Vis.,KRB,,45,52,8732AVR,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456562.8,5.0,,,Vis.,MOW,,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456562.8375,4.5,,,Vis.,AAX,BZ,44,48,ATLAS,MOON,,,V,,,,OMI CET,REA,STD,,,,
2456562.999,4.8,,,Vis.,ONOB,,52,,1428BXZ,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456563.43,5.0,,,Vis.,SBEA,,DELTACETI41,(HIP11791)53,12636ALK,,,,V,,,,OMI CET,BAV,STD,,,,
2456563.438,5.1,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456563.48,5.0,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456563.5,4.9,,,Vis.,SHS,,41,55,sa1996,,,,V,,,,omi Cet,AAVSO,STD,,,,
2456563.53886,4.4,,,Vis.,GVD,,40,48,6090acsy,,,,V,,,,OMI CET,AVSOPLEIONE,STD,,,,
2456563.75818,6.153,0.034,,B,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456563.76398,4.896,0.036,,V,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456563.76863,2.864,0.017,,R,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456563.77445,0.671,0.007,,I,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456563.82390,4.8,,,Vis.,ZGEA,BV,53,41,8350ACY,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456564.362,5.1,,,Vis.,STF,,,,39.02,B7x50,,,V,,,,OMICRON CET,AAVSO,STD,,,,BAAVSS
2456564.375,5.1,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456564.44,5.0,,,Vis.,BFO,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456564.461,4.8,,,Vis.,ASW,,,,39.02,B20x80,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456564.5993,4.5,,,Vis.,AAX,K,44,46,ATLAS,BSC,,,V,,,,OMI CET,REA,STD,,,,
2456565.4021,5.2,,,Vis.,LCR,,"""41,54""","""55,57""",AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456565.6,5.0,,,Vis.,BRJ,,41,53,1026cgw,,,,V,,,,omi Cet,AAVSO,STD,,,,
2456565.642,5.1,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456566.15069,5.1,,,Vis.,BLOA,,54,59,10098KL,,,,V,,,,OMI CET,,STD,,,,
2456566.375,5.1,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456566.53819,5.1,,,Vis.,RZM,,53,54,1038gbh,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456566.639,5.2,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456567.61736,5.05,,,Vis.,MDP,US,41,52,3168dkn," 	wide comp range ",,,V,,,,omi Cet,RASC,STD,,,,
2456567.65972,5.0,,,Vis.,KRB,,4.5,5.2,8732AVR,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456567.66,5.1,,,Vis.,SBEA,,DELTACETI41,(HIP11791)53,12636ALK,,,,V,,,,OMI CET,BAV,STD,,,,
2456568.16111,4.9,,,Vis.,YBRA,B,53,41,8350ACY,,,,V,,,,OMI CET,,STD,,,,
2456568.3854,6.24,0.06,,TB,CTIA,,53,54,12703EUA ,,1,3.31,V,-12.46,-13.72,,omi Cet,AAVSO,STD,,,,
2456568.3854,5.14,0.02,,TG,CTIA,,53,54,12703EUA ,,1,3.31,V,-14.24,-14.16,,OMI CET,AAVSO,STD,,,,
2456568.3854,4.39,0.06,,TR,CTIA,,53,54,12703EUA ,,1,3.31,V,-14.76,-14.13,,OMI CET,AAVSO,STD,,,,
2456568.4,5.3,,,Vis.,VED,,NA,,NA,,,,V,,,,OMI CET,AFOEV,STD,,,,
2456568.438,5.2,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456568.5799,5.0,,,Vis.,VNL,,41,54,SA0196,,,,V,,,,OMI CET,VVS,STD,,,,
2456568.639,5.2,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456568.65,4.9,,,Vis.,KSZ,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456568.69097,5.0,,,Vis.,MDP,S,41,52,3168dkn,wide comp range,,,V,,,,OMI CET,RASC,STD,,,,
2456568.75972,5.0,,,Vis.,MCPA,,54,41,10290EMI,,,,V,,,,MIRA,AAVSO,STD,,,,
2456568.80804,5.0,,,Vis.,ZGEA,,53,41,8350ACY,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456569.29098,5.4,,,Vis.,FFRA,,53,54,12703ezx,,,,V,,,,omi Cet,,STD,,,,
2456569.34,5.2,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456569.3646,4.9,,,Vis.,KTHA,K,NA,,TYCHO2,,,,V,,,,OMI CET,SAAF,STD,,,,
2456569.78819,5.1,,,Vis.,CKN,,53,54,12693CEU,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456570.11389,5.3,,,Vis.,BLOA,,54,59,10098KL,,,,V,,,,OMI CET,,STD,,,,
2456570.3,5.2,,,Vis.,SLY,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456570.37,5.1,,,Vis.,PPS,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456570.40000,5.2,,,Vis.,KOS,,4.1,5.3,1115ewq,,,,V,,,,OMI CET,MCSE,STD,,,,
2456570.4266,5.3,,,Vis.,CSM,,000,,99999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456570.45833,5.0,,,Vis.,AJV,,41,54,aavso standard,,,,V,,,,omi Cet,AASABADELL,STD,,,,
2456570.504,5.0,,,Vis.,MTON,,,,39.02,11x80B,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456570.59,5.3,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456570.7181,5.2,,,Vis.,PKV,,52,53,10317CIX,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456571.417,5.2,,,Vis.,STF,,,,39.02,B7x50,,,V,,,,OMICRON CET,AAVSO,STD,,,,BAAVSS
2456571.4486,5.8,,,Vis.,LCR,,"""55,57""",67,AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456571.452,5.2,,,Vis.,TOO,,,,39.03,B7X50,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456571.503,5.3,,,Vis.,DRCA,,,,039.03,B50x10,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456571.7,5.0,,,Vis.,GZN,,48,53,12103HL,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456572.465,5.2,,,Vis.,ASW,U,,,39.02,B20x80,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456572.69444,5.2,,,Vis.,STI,,41,53,1052bkm,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456572.8292,5.2,,,Vis.,AAX,KZ,48,54,ATLAS,BSC,,,V,,,,OMI CET,REA,STD,,,,
2456573.011,5.2,,,Vis.,ONOB,,52,,1428BYF,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456573.0451,5.3,,,Vis.,SSU,,NA,,NA,,,,V,,,,OMI CET,,STD,,,,
2456573.396,5.3,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456573.6,5.2,,,Vis.,MOW,,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456573.78719,5.2,,,Vis.,ZGEA,,53,54,8350ACY,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456573.8014,5.2,,,Vis.,AAX,K,48,54,ATLAS,BSC,,,V,,,,OMI CET,REA,STD,,,,
2456573.9,5.6,,,Vis.,LZT,B,NA,,NA,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456574.39,5.4,,,Vis.,PPS,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456574.5,5.8,,,Vis.,SHS,,55,64,sa1996,,,,V,,,,omi Cet,AAVSO,STD,,,,
2456574.63403,5.5,,,Vis.,MRV,,54,55S,3540lnb,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456574.67708,5.05,,,Vis.,MDP,,52,41,3168dkn,,,,V,,,,OMI CET,RASC,STD,,,,
2456574.72329,6.509,0.027,,B,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456574.72745,5.264,0.045,,V,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456574.73170,3.127,0.011,,R,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456574.73522,0.646,0.008,,I,SAH,,ENSEMBLE,,3279CKC,,0,,V,,,,OMI CET,AAVSO,STD,,,,
2456575.4403,5.4,,,Vis.,SDAB,B,53,55,9407BCH,,,,V,,,,OMI CET,,STD,,,,
2456576.438,5.6,,,Vis.,ASW,,,,39.02,B10x50,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456576.68194,5.05,,,Vis.,MDP,U,41,52,3168dkn,,,,V,,,,OMI CET,RASC,STD,,,,
2456577.35,5.7,,,Vis.,KSZ,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456577.3750,5.2,,,Vis.,KTHA,K,NA,,TYCHO2,,,,V,,,,OMI CET,SAAF,STD,,,,
2456577.46,5.4,,,Vis.,SBEA,,(HIP11791)53,63,12636ALK,,,,V,,,,OMI CET,BAV,STD,,,,
2456577.67361,5.5,,,Vis.,GDIA,,52,57,1/96,7X50 binoculars,,,V,,,,OMI CET,,STD,,,,
2456578.056,5.3,,,Vis.,ONOB,,52,,1428BYF,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2456578.4201,6.75,0.07,,TB,CTIA,,53,54,12703EUA ,,1,1.69,V,-12.76,-13.87,,OMI CET,AAVSO,STD,,,,
2456578.4201,5.542,0.006,,TG,CTIA,,53,54,12703EUA ,,1,1.69,V,-14.460,-14.370,,OMI CET,AAVSO,STD,,,,
2456578.4201,4.79,0.09,,TR,CTIA,,53,54,12703EUA ,,1,1.69,V,-14.99,-14.21,,OMI CET,AAVSO,STD,,,,
2456578.49583,5.5,,,Vis.,OJMA,U,5.4,5.5,11350UU,Hazy sky,,,V,,,,OMI CET,AAVSO,STD,,,,
2456578.6125,5.7,,,Vis.,LCR,,"""55,57""",67,AAVSO STANDARD,,,,V,,,,OMI CET,AASABADELL,STD,,,,
2456579.02431,5.25,,,Vis.,SANG,,5.2,5.3,5816uz,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456579.333,5.4,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456579.56,5.9,,,Vis.,KAF,,000,,999999,,,,V,,,,OMI CET,MCSE,STD,,,,
2456579.72112,5.5,,,Vis.,ZGEA,,54,53,12704IZY,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456580.333,5.5,,,Vis.,WBOA,,NA,,S/B/1965,,,,V,,,,OMI CET,AAVSO,STD,,,,
2456581.413,5.7,,,Vis.,TLA,,,,SPA,B70x16,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456582.45,5.9,,,Vis.,TOO,,,,39.03,B7X50,,,V,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2456582.66111,5.5,,,Vis.,MDP,B,54,59,3168dkn,,,,V,,,,OMI CET,RASC,STD,,,,
2456582.684,5.8,,,Vis.,FNAA,,,,039.03,E; B10x50,,,V,,,,OMICRON CET,,STD,,,,BAAVSS
